id,goal,target,indicator,series,seriesdescription,seriescount,geoareacode,country,year,value,valuetype,source,footnotes,attributes,dimensions
norway2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,578,Norway,2022,77.93801,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2019,25.168,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
poland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2019,12.60969,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2019,92.83762,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2019,55.05993,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2020,59.22503,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
poland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2020,4.95189,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
poland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2020,72.5144,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2020,8.33749,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2021,4.86672,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
poland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2021,60.05645,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
poland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2021,73.9426,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
poland2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2021,9.01943,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
poland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2022,8.00057,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
poland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2022,73.00523,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
poland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2022,5.00036,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
poland2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,616,Poland,2022,60.0043,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2019,25.41207,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2019,83.7505,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2019,121.89454,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
portugal2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2019,12.73197,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2020,20.80297,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2020,160.145,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2020,123.66948,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
portugal2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2020,15.67256,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2021,124.92023,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2021,162.60119,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2021,21.84993,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: RTL"
portugal2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2021,15.83104,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: OOHC"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2022,22.99806,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2022,20.99823,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2022,167.98585,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
portugal2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,620,Portugal,2022,123.98956,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2019,12.70658,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
romania2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2019,107.36545,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
romania2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2019,25.36138,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
romania2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2019,69.29749,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2022,67.34691,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
romania2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2022,89.14517,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
romania2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2022,12.16348,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
romania2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,642,Romania,2022,9.63478,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2019,123.76994,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2019,18.53779,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2019,7.11158,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
serbia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2019,98.12057,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
serbia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2022,108.07957,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
serbia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2022,3.10627,Float,Food Waste Index Report / WESR,Low Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
serbia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2022,11.621,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
serbia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,688,Serbia,2022,122.80684,Float,Food Waste Index Report / WESR,Medium Confidence,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
slovakia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2019,12.81853,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovakia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2019,25.58484,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovakia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2019,69.90808,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
slovakia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2019,108.31145,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
slovakia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2020,69.56335,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
slovakia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2020,65.36024,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
slovakia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2020,2.90011,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovakia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2020,1.30299,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovakia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2021,1.64989,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovakia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2021,3.23627,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovakia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2021,66.46772,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: HHS"
slovakia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2021,71.35389,Float,Eurostat,"Since there is no public breakdown of the amount of household food waste recycled, it is classified among others.","Nature: C, Units: KG, Observation Status: E","Reporting Type: G, Food Waste Sector: ALL"
slovakia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2022,68.95778,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
slovakia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2022,0.99939,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovakia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2022,64.96023,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
slovakia2022,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,703,Slovakia,2022,2.99816,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovenia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2019,6.58345,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovenia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2019,19.75523,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovenia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2019,59.9922,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
slovenia2019,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2019,33.65351,Float,Food Waste Index Report / WESR,,"Nature: E, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
slovenia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2020,62.67351,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
slovenia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2020,35.30532,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
slovenia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2020,7.2203,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovenia2020,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2020,20.14789,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovenia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2021,18.83685,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: OOHC"
slovenia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2021,6.82501,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: RTL"
slovenia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2021,35.56084,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: HHS"
slovenia2021,12,12.3,12.3.1,AG_FOOD_WST_PC,Food waste per capita (KG),2171,705,Slovenia,2021,61.2227,Float,Eurostat,,"Nature: C, Units: KG, Observation Status: A","Reporting Type: G, Food Waste Sector: ALL"
